symbol,date,open,high,low,close,volume
NIFTYENERGY,2025-03-27,33130.75,33778.9,33060.1,33682.95,581026568
NIFTYENERGY,2025-03-28,33771.45,34075.0,33481.45,33571.6,486985903
NIFTYENERGY,2025-04-01,33381.2,33790.35,33190.6,33289.15,303242532
NIFTYENERGY,2025-04-02,33321.8,33503.9,32924.55,33463.7,290414242
NIFTYENERGY,2025-04-03,33151.9,33596.6,33143.05,33559.8,326358822
NIFTYENERGY,2025-04-04,33502.2,33514.45,32109.7,32308.9,411333167
NIFTYENERGY,2025-04-07,29810.9,31554.75,29802.2,31414.55,487694492
NIFTYENERGY,2025-04-08,32031.15,32204.2,31426.45,31866.75,308062284
NIFTYENERGY,2025-04-09,31788.9,31824.15,31422.65,31558.95,288357367
NIFTYENERGY,2025-04-11,32250.0,32454.6,31981.2,32411.1,297158898
NIFTYENERGY,2025-04-15,33033.25,33182.4,32811.4,33106.55,363467324
NIFTYENERGY,2025-04-16,33081.05,33482.3,33004.25,33456.9,289345509
NIFTYENERGY,2025-04-17,33432.6,33877.3,33178.95,33797.5,304171321
NIFTYENERGY,2025-04-21,33968.5,34711.35,33840.1,34640.75,508264358
NIFTYENERGY,2025-04-22,34770.05,34812.9,34453.65,34516.35,396407570
NIFTYENERGY,2025-04-23,34685.45,34785.1,34185.8,34755.05,353703052
NIFTYENERGY,2025-04-24,34684.05,34842.65,34637.95,34726.75,408375131
NIFTYENERGY,2025-04-25,34751.15,34874.05,33599.6,33956.5,449741575
NIFTYENERGY,2025-04-28,33944.7,34622.95,33928.4,34538.85,298101679
NIFTYENERGY,2025-04-29,34656.9,34889.55,34352.25,34438.75,310696755
NIFTYENERGY,2025-04-30,34476.8,34624.15,33991.0,34241.6,371907180
NIFTYENERGY,2025-05-02,34206.05,34600.65,33990.6,34138.75,317140260
NIFTYENERGY,2025-05-05,34252.5,34639.4,34106.6,34583.6,388374298
NIFTYENERGY,2025-05-06,34663.65,34727.0,33670.15,33771.1,306991325
NIFTYENERGY,2025-05-07,33231.7,34141.55,33229.35,34048.05,370988361
NIFTYENERGY,2025-05-08,34175.6,34354.85,33305.55,33534.75,318807605
NIFTYENERGY,2025-05-09,32800.5,33413.05,32791.85,33337.55,336330838
NIFTYENERGY,2025-05-12,34260.05,34758.45,34196.15,34734.3,480228848
NIFTYENERGY,2025-05-13,34750.85,34894.55,34501.95,34549.25,344382527
NIFTYENERGY,2025-05-14,34679.0,35091.35,34604.45,35040.75,370920768
NIFTYENERGY,2025-05-15,35130.8,35394.9,34800.5,35362.55,417353740
NIFTYENERGY,2025-05-16,35458.6,35748.4,35332.1,35664.8,459605847
NIFTYENERGY,2025-05-19,35790.3,35959.8,35623.55,35690.85,318981696
NIFTYENERGY,2025-05-20,35847.95,35967.6,35382.2,35435.15,391873450
NIFTYENERGY,2025-05-21,35531.0,35737.45,35296.3,35647.1,278395125
NIFTYENERGY,2025-05-22,35577.95,35645.3,35072.7,35357.1,289442942
NIFTYENERGY,2025-05-23,35431.25,35707.4,35318.9,35637.9,700701178
NIFTYENERGY,2025-05-26,35873.4,36127.65,35853.0,35882.6,546980375
NIFTYENERGY,2025-05-27,35906.7,36013.6,35634.0,35880.9,478751417
NIFTYENERGY,2025-05-28,35941.45,36094.1,35855.55,35888.55,427683182
NIFTYENERGY,2025-05-29,36020.45,36082.35,35858.0,35988.7,461740595
NIFTYENERGY,2025-05-30,36236.8,36421.35,35821.0,35879.05,1472134967
NIFTYENERGY,2025-06-02,35931.3,36040.3,35818.55,35933.8,880618012
NIFTYENERGY,2025-06-03,36036.15,36156.25,35511.8,35549.6,527763699
NIFTYENERGY,2025-06-04,35650.1,35773.35,35368.85,35734.2,560170703
NIFTYENERGY,2025-06-05,35835.2,36068.85,35767.25,35824.85,496647659
NIFTYENERGY,2025-06-06,35885.05,35962.45,35790.65,35924.05,449443716
NIFTYENERGY,2025-06-09,36143.25,36371.1,36079.35,36352.8,677925041
NIFTYENERGY,2025-06-10,36536.55,36582.6,36329.1,36515.25,1048273490
NIFTYENERGY,2025-06-11,36649.95,36938.9,36495.4,36624.7,1071035326
NIFTYENERGY,2025-06-12,36753.15,36771.35,35851.95,35918.35,681360416
NIFTYENERGY,2025-06-13,35408.0,35819.0,35304.95,35740.55,564569225
NIFTYENERGY,2025-06-16,35796.75,36029.2,35429.65,36010.45,499778981
NIFTYENERGY,2025-06-17,36067.2,36107.75,35736.0,35836.0,268542132
NIFTYENERGY,2025-06-18,35831.25,35941.95,35544.15,35667.55,284266755
NIFTYENERGY,2025-06-19,35671.4,35848.35,35180.65,35273.85,327915778
NIFTYENERGY,2025-06-20,35248.55,35760.4,35181.1,35600.2,549202674
NIFTYENERGY,2025-06-23,35361.0,35711.0,35280.1,35608.95,273317795
NIFTYENERGY,2025-06-24,35836.7,35952.8,35627.45,35727.05,478560155
NIFTYENERGY,2025-06-25,35923.15,35974.4,35765.35,35820.55,343211506
NIFTYENERGY,2025-06-26,35885.6,36208.9,35873.6,36179.1,341784618
NIFTYENERGY,2025-06-27,36300.7,36707.65,36289.6,36542.6,554584934
NIFTYENERGY,2025-06-30,36672.15,36743.55,36415.95,36568.65,377309304
NIFTYENERGY,2025-07-01,36661.55,36702.65,36423.6,36480.1,349431044
NIFTYENERGY,2025-07-02,36543.3,36611.0,36164.45,36331.25,332172854
NIFTYENERGY,2025-07-03,36442.25,36555.25,36276.0,36362.8,294481152
NIFTYENERGY,2025-07-04,36445.35,36523.9,36291.95,36509.6,288170037
NIFTYENERGY,2025-07-07,36553.75,36650.65,36421.9,36532.4,1133303501
NIFTYENERGY,2025-07-08,36553.85,36755.25,36415.65,36605.85,937318113
NIFTYENERGY,2025-07-09,36648.85,36737.7,36452.55,36517.5,624783186
NIFTYENERGY,2025-07-10,36591.55,36630.15,36335.9,36447.65,535640139
NIFTYENERGY,2025-07-11,36432.1,36488.65,36039.7,36097.85,681569092
NIFTYENERGY,2025-07-14,36159.75,36289.7,36035.15,36201.05,1250884527
NIFTYENERGY,2025-07-15,36237.95,36431.6,36180.5,36308.5,683166315
NIFTYENERGY,2025-07-16,36297.95,36388.65,36199.75,36350.9,530236066
NIFTYENERGY,2025-07-17,36426.9,36537.85,36330.05,36438.25,318833779
NIFTYENERGY,2025-07-18,36502.15,36590.0,36144.0,36231.65,376045710
NIFTYENERGY,2025-07-21,36210.65,36282.3,35966.45,36248.55,276396855
NIFTYENERGY,2025-07-22,36296.55,36338.65,36090.7,36198.5,259663181
NIFTYENERGY,2025-07-23,36276.95,36340.5,36171.4,36302.95,251027359
NIFTYENERGY,2025-07-24,36319.6,36359.2,35950.4,36048.35,205647967
NIFTYENERGY,2025-07-25,35967.8,36009.7,35214.8,35250.5,256479516
NIFTYENERGY,2025-07-28,35244.1,35515.55,34986.25,35021.55,269832051
NIFTYENERGY,2025-07-29,34940.35,35447.6,34901.75,35410.7,249924879
NIFTYENERGY,2025-07-30,35541.75,35619.9,35333.4,35422.05,233295915
NIFTYENERGY,2025-07-31,35062.85,35321.2,35010.7,35116.15,266392390
NIFTYENERGY,2025-08-01,35183.3,35283.2,34826.3,34889.0,493454516
NIFTYENERGY,2025-08-04,34932.3,35025.6,34685.0,34923.45,279108602
NIFTYENERGY,2025-08-05,34957.3,35062.3,34739.8,34914.4,260813400
NIFTYENERGY,2025-08-06,34932.95,34947.2,34617.7,34683.35,294743974
NIFTYENERGY,2025-08-07,34504.5,34660.65,34114.35,34613.8,309300942
NIFTYENERGY,2025-08-08,34635.55,34714.85,34340.05,34391.95,262080042
NIFTYENERGY,2025-08-11,34426.2,34640.2,34329.85,34610.35,227405654
NIFTYENERGY,2025-08-12,34661.05,34881.6,34635.7,34741.45,288919021
NIFTYENERGY,2025-08-13,34872.55,34944.6,34636.1,34739.35,323813846
NIFTYENERGY,2025-08-14,34780.95,34804.5,34419.0,34469.05,221994657
NIFTYENERGY,2025-08-18,34812.7,34822.5,34364.55,34483.2,365234301
