date,open,high,low,close,volume,symbol
17-04-2025,1392.893168,1414.57127,1357.580384,1410.549561,3549969,HCLTECH
21-04-2025,1407.606912,1470.385199,1402.702358,1453.709717,2840104,HCLTECH
22-04-2025,1461.556954,1471.267994,1436.543731,1451.64978,2608145,HCLTECH
23-04-2025,1525.316257,1569.457242,1514.231917,1563.571777,13293318,HCLTECH
24-04-2025,1564.552618,1572.694225,1546.013381,1556.411011,3193118,HCLTECH
25-04-2025,1559.648037,1587.113537,1538.166068,1548.073242,3800415,HCLTECH
28-04-2025,1552.835979,1557.201804,1525.152809,1537.258057,2618810,HCLTECH
29-04-2025,1542.913747,1568.513264,1536.067353,1556.804932,2231069,HCLTECH
30-04-2025,1558.789447,1575.558116,1541.921579,1555.31665,3682256,HCLTECH
02-05-2025,1554.820536,1568.711721,1544.997459,1560.178589,1370848,HCLTECH
05-05-2025,1567.719499,1585.281878,1551.149348,1556.408081,1012225,HCLTECH
06-05-2025,1564.544365,1571.489958,1552.935231,1566.826416,2055057,HCLTECH
07-05-2025,1539.937073,1566.131903,1532.99148,1551.149292,5469936,HCLTECH
08-05-2025,1549.760136,1585.579524,1543.707573,1568.41394,2789018,HCLTECH
09-05-2025,1553.828306,1565.43732,1545.195975,1557.201904,2035161,HCLTECH
12-05-2025,1586.373361,1661.981048,1581.610621,1657.317627,4028207,HCLTECH
13-05-2025,1671.903298,1674.979179,1602.645772,1607.011597,3118470,HCLTECH
14-05-2025,1617.330844,1629.535291,1604.431886,1624.970947,1569126,HCLTECH
15-05-2025,1637.175405,1689.366548,1612.369717,1682.817871,4961582,HCLTECH
16-05-2025,1678.749692,1680.337232,1645.113157,1646.998413,2586263,HCLTECH
19-05-2025,1648.08986,1651.066542,1625.367826,1636.778442,1642018,HCLTECH
20-05-2025,1647.891526,1653.05106,1623.68115,1625.566406,2421580,HCLTECH
21-05-2025,1632.214198,1644.617041,1615.743246,1639.15979,1420835,HCLTECH
22-05-2025,1625.665548,1627.947598,1601.455173,1620.307495,2202093,HCLTECH
23-05-2025,1620.307473,1657.81372,1609.889084,1635.389282,1459454,HCLTECH
26-05-2025,1639.556744,1662.774892,1632.809549,1660.591919,1078813,HCLTECH
27-05-2025,1660.790443,1662.477181,1628.741446,1639.259033,2740015,HCLTECH
28-05-2025,1651.066577,1653.844863,1634.198709,1644.418701,1775441,HCLTECH
29-05-2025,1657.019963,1662.477214,1642.731862,1651.761108,2374051,HCLTECH
30-05-2025,1651.761085,1651.761085,1614.651873,1623.879517,4408910,HCLTECH
02-06-2025,1612.468933,1622.490407,1593.219695,1618.819214,1883100,HCLTECH
03-06-2025,1634.099537,1638.862157,1604.43191,1617.727783,2380133,HCLTECH
04-06-2025,1618.322998,1631.817268,1609.591348,1613.46106,1659720,HCLTECH
05-06-2025,1622.192727,1641.045049,1611.972735,1619.712158,1409322,HCLTECH
06-06-2025,1618.521468,1627.054722,1609.393024,1624.970947,1261281,HCLTECH
09-06-2025,1635.190931,1645.113206,1626.260883,1635.488647,1299786,HCLTECH
10-06-2025,1640.449749,1671.804114,1636.183123,1655.134644,3055223,HCLTECH
11-06-2025,1662.973334,1711.989398,1653.051059,1708.516602,5085821,HCLTECH
12-06-2025,1711.592481,1712.584708,1681.825655,1687.977417,3607962,HCLTECH
13-06-2025,1653.050977,1697.701214,1651.661835,1682.123291,1988422,HCLTECH
16-06-2025,1678.848979,1715.958313,1670.315846,1709.608032,2116100,HCLTECH
17-06-2025,1714.569076,1725.285182,1706.631257,1716.156616,1777245,HCLTECH
18-06-2025,1714.469963,1731.437029,1696.709066,1702.563232,1794428,HCLTECH
19-06-2025,1706.333582,1706.333582,1684.008463,1700.578735,2514527,HCLTECH
20-06-2025,1700.578673,1729.055553,1695.815933,1726.376587,2719770,HCLTECH
23-06-2025,1715.759706,1716.35514,1685.992882,1689.961792,2221446,HCLTECH
24-06-2025,1706.532081,1719.133322,1676.070624,1678.650513,3601071,HCLTECH
25-06-2025,1688.771173,1707.325779,1687.778946,1703.753784,1307518,HCLTECH
26-06-2025,1696.708958,1713.477626,1689.465649,1710.699341,2971055,HCLTECH
27-06-2025,1721.514653,1738.878633,1697.502796,1709.90564,6478283,HCLTECH
30-06-2025,1711.592434,1721.316312,1699.983421,1715.164429,1855229,HCLTECH
01-07-2025,1715.164451,1731.437006,1700.677953,1704.94458,1639826,HCLTECH
02-07-2025,1708.615785,1724.987539,1697.701283,1705.242188,2069447,HCLTECH
03-07-2025,1702.662347,1717.049645,1693.236186,1698.594238,1839063,HCLTECH
04-07-2025,1701.67017,1715.561355,1692.938519,1712.485474,768500,HCLTECH
07-07-2025,1712.088568,1712.088568,1690.061166,1697.105957,1366412,HCLTECH
08-07-2025,1686.786712,1705.539836,1674.383869,1694.82373,2139193,HCLTECH
09-07-2025,1696.708958,1700.975585,1658.012087,1660.98877,2894808,HCLTECH
10-07-2025,1661.981018,1666.842957,1636.183103,1650.768799,2740853,HCLTECH
11-07-2025,1630.428224,1642.632671,1617.330869,1625.566406,2548153,HCLTECH
14-07-2025,1627.253153,1629.634523,1594.509644,1607.210205,3334703,HCLTECH
15-07-2025,1577.641765,1608.797734,1537.952664,1554.22522,14685607,HCLTECH
16-07-2025,1554.225193,1561.766098,1547.874913,1550.653198,5218099,HCLTECH
17-07-2025,1551.446857,1554.622058,1530.411683,1531.900024,4966082,HCLTECH
18-07-2025,1544,1550,1530,1548.800049,3902458,HCLTECH
21-07-2025,1548.800049,1550.699951,1526,1530.400024,3368842,HCLTECH
22-07-2025,1533.099976,1539.800049,1518.300049,1520.099976,3218227,HCLTECH
23-07-2025,1524.099976,1536,1518,1529.800049,3471536,HCLTECH
24-07-2025,1530,1537.900024,1501.599976,1507.199951,4654421,HCLTECH
25-07-2025,1501.099976,1512.199951,1486.599976,1490.099976,2733655,HCLTECH
28-07-2025,1490.099976,1494.199951,1463.5,1466.099976,4404841,HCLTECH
29-07-2025,1466.099976,1477.5,1461,1472.400024,6223556,HCLTECH
30-07-2025,1480.5,1484.300049,1468.800049,1476.5,1642426,HCLTECH
31-07-2025,1465,1482.699951,1459.5,1467.900024,2306285,HCLTECH
01-08-2025,1465,1466.900024,1450,1452.099976,2152783,HCLTECH
04-08-2025,1452.099976,1475.400024,1440.599976,1474.400024,2384774,HCLTECH
05-08-2025,1479.900024,1485.400024,1471.199951,1482.699951,2614394,HCLTECH
06-08-2025,1480.900024,1483.699951,1456.400024,1463.199951,1735697,HCLTECH
07-08-2025,1458,1479.199951,1451,1475.5,1495363,HCLTECH
08-08-2025,1474.800049,1482.199951,1459,1475.699951,2815614,HCLTECH
11-08-2025,1475,1531,1465.599976,1488,2374556,HCLTECH
12-08-2025,1490,1509.900024,1489,1499.099976,3422656,HCLTECH
13-08-2025,1500,1507.5,1489,1501.099976,2916128,HCLTECH
14-08-2025,1501,1516.199951,1485.800049,1489.800049,4227538,HCLTECH
01-02-2025,306.5208504,307.2073593,297.4983378,298.9203491,6046117,WIPRO
03-02-2025,297.1550978,307.9429066,294.5071691,307.5506287,14877076,WIPRO
04-02-2025,311.8657173,312.6993266,307.3054227,310.1494751,15366864,WIPRO
05-02-2025,311.6695722,315.249187,308.8255197,310.9830933,9628027,WIPRO
06-02-2025,313.8271547,317.3577161,308.482274,311.8167114,15062390,WIPRO
07-02-2025,312.8464325,312.8464325,307.9428834,311.8657227,8589587,WIPRO
10-02-2025,312.6502998,314.8078735,309.7572236,312.8954773,12304840,WIPRO
11-02-2025,313.3368029,314.2194358,305.5892009,306.9621887,10627890,WIPRO
12-02-2025,307.4035242,309.6591449,303.3826077,304.216217,9668342,WIPRO
13-02-2025,304.3142648,307.5996489,301.0289106,302.5980225,8832731,WIPRO
14-02-2025,304.069074,306.3737481,298.6751699,302.1567078,7371341,WIPRO
17-02-2025,302.1566993,304.3142429,296.1743635,299.4597473,7507772,WIPRO
18-02-2025,299.4597442,306.7169907,299.4597442,306.1776123,10368789,WIPRO
19-02-2025,305.2459559,310.3946829,302.3528497,308.0409851,7835672,WIPRO
20-02-2025,305.1969115,308.237088,304.2652252,307.2563782,7697134,WIPRO
21-02-2025,306.7660206,306.7660206,299.1655195,300.4404602,8722925,WIPRO
24-02-2025,297.1060607,297.4492852,287.6912402,289.358429,12600963,WIPRO
25-02-2025,288.6719385,290.5843047,284.5039218,285.6807556,10810040,WIPRO
27-02-2025,288.3287063,290.0939722,285.7298311,288.8190613,15555649,WIPRO
28-02-2025,288.3287108,288.3287108,271.6566425,272.2940979,17458839,WIPRO
03-03-2025,274.0593749,280.8262667,273.9122444,278.0802612,11471554,WIPRO
04-03-2025,273.618045,277.6389614,270.9701165,274.5987549,9331785,WIPRO
05-03-2025,275.9717341,281.4146914,273.2747821,279.6003723,10285712,WIPRO
06-03-2025,282.8857769,286.367285,278.031251,280.3849487,9782051,WIPRO
07-03-2025,281.8560039,282.1502348,277.4428096,279.3061523,8097300,WIPRO
10-03-2025,278.9629221,280.139756,272.5883082,275.4813843,8165123,WIPRO
11-03-2025,271.6566185,273.9122391,267.9299332,272.3921509,8602609,WIPRO
12-03-2025,272.3431483,272.3431483,257.142145,263.3696289,18584311,WIPRO
13-03-2025,263.3696277,265.8704558,258.2699542,258.9074097,8683943,WIPRO
17-03-2025,258.9074033,260.0842671,253.905777,254.8374634,12697926,WIPRO
18-03-2025,254.8374634,254.8374634,254.8374634,254.8374634,0,WIPRO
19-03-2025,256.9459771,261.3591714,251.3068956,260.5746155,14044300,WIPRO
20-03-2025,264.0070945,268.6654661,262.3398758,262.8302307,17038774,WIPRO
21-03-2025,258.9073981,264.3503258,255.1807127,259.2015991,22659168,WIPRO
24-03-2025,261.8985425,266.4098136,260.2803773,264.2032166,9269617,WIPRO
25-03-2025,266.7530792,269.4010078,264.1542041,265.7723694,12563930,WIPRO
26-03-2025,266.7530928,266.9982703,261.6043658,262.2418213,7308412,WIPRO
27-03-2025,264.7916452,268.273153,264.3993673,266.9492188,14783522,WIPRO
28-03-2025,265.7723734,266.6059828,256.5537067,257.1911621,14283389,WIPRO
01-04-2025,255.3278266,257.9267018,253.5135073,257.5344238,8388635,WIPRO
02-04-2025,257.7305508,260.4275031,256.063362,258.5151367,7136992,WIPRO
03-04-2025,254.8864916,255.4749235,250.3752352,251.4049835,12262561,WIPRO
04-04-2025,248.1195965,249.0512679,240.1268171,241.5488434,14639785,WIPRO
07-04-2025,226.5930138,239.1461028,223.6018457,238.2144165,13011904,WIPRO
08-04-2025,240.0287399,244.6871117,239.146107,242.4805145,13806651,WIPRO
09-04-2025,236.056854,237.6259957,229.4861011,232.0849762,19063559,WIPRO
11-04-2025,240.2739097,240.2739097,233.7521953,235.1251831,11205821,WIPRO
15-04-2025,240.3229459,240.3229459,236.6943226,239.2931976,10694621,WIPRO
16-04-2025,239.2932025,243.6573583,236.547212,242.8727875,16203319,WIPRO
17-04-2025,230.4668117,233.2128023,227.6717827,232.3301544,54875421,WIPRO
21-04-2025,232.8205171,236.1549397,232.8205171,233.8502655,16298364,WIPRO
22-04-2025,233.8502646,234.3896581,228.9957538,229.6332092,18367713,WIPRO
23-04-2025,232.6243727,240.6171669,231.5456008,238.9009247,31898042,WIPRO
24-04-2025,240.07778,240.4210195,236.8414344,238.0673218,23000820,WIPRO
25-04-2025,239.2441587,241.4017173,233.4579767,236.2529907,16620430,WIPRO
28-04-2025,235.8607178,237.2827441,234.1444755,235.8607178,14218414,WIPRO
29-04-2025,236.9395011,238.9009208,235.2232589,236.7433472,16647246,WIPRO
30-04-2025,236.8904691,238.7047734,234.585795,236.8414307,14206640,WIPRO
02-05-2025,237.3710005,241.058479,236.1058914,237.0179443,10822257,WIPRO
05-05-2025,239.2932038,242.1078363,238.018278,238.8715057,12170446,WIPRO
06-05-2025,239.7835618,241.1565496,235.968601,236.5374146,8869045,WIPRO
07-05-2025,231.457329,239.7345226,231.457329,239.332428,9130056,WIPRO
08-05-2025,238.4203665,241.0878984,234.6936662,236.91008,11434833,WIPRO
09-05-2025,232.0359544,238.2634529,231.9378774,237.3415833,10582438,WIPRO
12-05-2025,240.3621763,252.964304,240.1562356,252.3170319,19791711,WIPRO
13-05-2025,251.993402,251.993402,245.785492,246.7171783,11714159,WIPRO
14-05-2025,246.7171776,248.7962776,245.9129883,248.0607452,8839105,WIPRO
15-05-2025,248.3157252,252.1405026,245.7854921,251.6207275,12083645,WIPRO
16-05-2025,252.0424239,252.0424239,248.6393597,249.4043121,6640387,WIPRO
19-05-2025,249.4043221,249.8260351,246.4327724,246.8937073,6788784,WIPRO
20-05-2025,248.1195953,249.688737,244.5007735,244.8930664,9366429,WIPRO
21-05-2025,244.8930614,247.246759,243.3141179,246.0797119,5313593,WIPRO
22-05-2025,244.1967553,245.0695865,240.2739159,241.1957855,11469037,WIPRO
23-05-2025,241.3527051,245.6580208,240.8623502,242.5883942,7437642,WIPRO
26-05-2025,243.6965995,246.0110754,243.4121853,245.4128418,3690751,WIPRO
27-05-2025,246.1483779,246.1483779,243.2062482,243.4612274,6861143,WIPRO
28-05-2025,244.775365,245.3147584,242.1961083,242.6570282,6205160,WIPRO
29-05-2025,244.8342051,246.8839,243.3141168,245.3147583,11785042,WIPRO
30-05-2025,245.1774568,246.2660453,243.7260105,244.8538208,13858429,WIPRO
02-06-2025,242.8237628,243.6279371,241.45076,242.9022064,5846259,WIPRO
03-06-2025,243.216045,244.6871098,240.9898295,241.4703827,8573438,WIPRO
04-06-2025,241.7547833,244.9911288,241.7547833,242.0980377,6698150,WIPRO
05-06-2025,242.1372494,244.6772993,242.117646,243.157196,6468060,WIPRO
06-06-2025,242.3334143,245.1578486,242.3334143,243.7946625,4445411,WIPRO
09-06-2025,244.7851789,248.5118643,244.4125044,246.4425659,9193904,WIPRO
10-06-2025,248.0215221,250.8655897,246.9721703,249.9535217,10739851,WIPRO
11-06-2025,251.0813324,256.5537103,249.1983862,253.925415,17268454,WIPRO
12-06-2025,254.9845572,257.9266867,251.3755522,254.602066,14528657,WIPRO
13-06-2025,250.081016,257.1911625,249.1003061,255.190506,8692116,WIPRO
16-06-2025,254.9845514,260.1921181,253.0231318,257.8188171,10935361,WIPRO
17-06-2025,257.8188365,260.3294514,256.6125526,257.8384399,7528454,WIPRO
18-06-2025,257.8286118,260.4765403,255.9946892,256.5438843,5016660,WIPRO
19-06-2025,257.7795904,261.3003352,256.7596438,260.4569092,14184486,WIPRO
20-06-2025,260.8688153,262.0456791,257.7991887,261.398407,12904674,WIPRO
23-06-2025,258.9073974,260.0842612,256.7596405,258.1620483,6214062,WIPRO
24-06-2025,260.3784787,263.4677089,259.6037095,259.8587036,6319428,WIPRO
25-06-2025,260.7707421,264.7524217,260.7217186,264.2130432,5331739,WIPRO
26-06-2025,263.9090385,266.0665823,262.035879,263.34021,8564099,WIPRO
27-06-2025,263.8109497,264.7916595,259.3977553,259.9371338,8906108,WIPRO
30-06-2025,260.966893,261.5945318,257.8286096,260.8492126,7119563,WIPRO
01-07-2025,260.3784637,263.1734927,258.6131979,259.4467773,3886095,WIPRO
02-07-2025,259.8880982,263.5167365,259.3487198,261.8495178,8750887,WIPRO
03-07-2025,263.2225239,265.625275,261.3101576,261.8985596,9357962,WIPRO
04-07-2025,263.1244559,266.1646626,262.3399,264.8406982,7141779,WIPRO
07-07-2025,264.8406731,265.331028,262.1437211,262.5850525,4849218,WIPRO
08-07-2025,262.6340756,265.0858502,262.1927742,264.4483948,5519016,WIPRO
09-07-2025,262.8302482,264.203236,259.741018,262.6340942,11564433,WIPRO
10-07-2025,262.3889084,262.3889084,258.0737911,259.9371338,6911031,WIPRO
11-07-2025,255.9652655,256.9949989,252.7779586,253.317337,13109857,WIPRO
14-07-2025,253.3173371,254.5432244,246.7956227,249.3454742,10388421,WIPRO
15-07-2025,249.1003002,254.8374587,247.9234513,252.4347076,8750149,WIPRO
16-07-2025,252.4347027,258.9073935,251.1107385,257.7305298,12179338,WIPRO
17-07-2025,258.7603051,259.2506601,253.0231464,255.572998,7484171,WIPRO
18-07-2025,263.4186719,266.6550024,260.4765423,261.8005066,30319126,WIPRO
21-07-2025,261.8005109,261.9966349,254.2000095,255.3278198,12190000,WIPRO
22-07-2025,256.651773,257.0930745,253.7586671,254.6903534,6724044,WIPRO
23-07-2025,255.2297336,256.7007984,253.170237,256.3575439,6510321,WIPRO
24-07-2025,256.9459897,258.3189775,255.2297474,256.7988892,8139900,WIPRO
25-07-2025,256.7498339,256.9950114,251.1107521,254.2000122,8427780,WIPRO
28-07-2025,254,254,249,250.0500031,8998911,WIPRO
29-07-2025,249.1999969,252.6999969,247.25,251.8000031,12923128,WIPRO
30-07-2025,251.4499969,252.5,249.1999969,250.1999969,6057152,WIPRO
31-07-2025,248.1000061,250.1499939,246.0500031,248.3000031,7338764,WIPRO
01-08-2025,246.5,246.8999939,242.1999969,242.75,7436999,WIPRO
04-08-2025,242.75,246.4199982,241.1000061,246.0500031,5234393,WIPRO
05-08-2025,246.0500031,246.9499969,244.5299988,245.9100037,7383968,WIPRO
06-08-2025,246,246,239.3099976,239.9600067,7700190,WIPRO
07-08-2025,239.1100006,243.1799927,238.6100006,242.3200073,6190830,WIPRO
08-08-2025,242.3999939,243.25,238.3999939,239.0500031,8922847,WIPRO
11-08-2025,239.0500031,244.75,238.6199951,241.6199951,3047287,WIPRO
12-08-2025,242.6999969,246.2899933,241.1000061,241.7200012,8101435,WIPRO
13-08-2025,242.8899994,242.8899994,240.1199951,241.6499939,5820844,WIPRO
14-08-2025,243.1000061,248.4299927,242.4100037,246.8099976,12857225,WIPRO
01-02-2025,1260.067347,1265.49574,1236.063242,1259.569336,7118453,RELIANCE
03-02-2025,1246.023536,1251.003646,1232.627088,1240.943848,9252345,RELIANCE
04-02-2025,1243.085283,1283.673179,1241.640978,1280.087402,16691069,RELIANCE
05-02-2025,1277.547605,1285.366353,1271.621201,1273.115234,10112028,RELIANCE
06-02-2025,1268.633156,1282.87632,1265.296507,1276.452026,9956001,RELIANCE
07-02-2025,1271.073492,1278.593385,1256.979756,1261.661011,8764283,RELIANCE
10-02-2025,1259.469778,1261.461822,1240.59521,1248.662964,6970972,RELIANCE
11-02-2025,1259.519671,1259.519671,1225.20664,1229.937744,8859714,RELIANCE
12-02-2025,1214.598938,1222.019374,1188.602789,1211.710571,21131654,RELIANCE
13-02-2025,1212.208623,1223.115015,1207.178663,1211.262329,8511216,RELIANCE
14-02-2025,1214.150753,1219.130863,1200.654607,1212.407715,10298145,RELIANCE
17-02-2025,1206.282192,1222.616977,1199.708471,1220.027344,8166683,RELIANCE
18-02-2025,1219.97753,1225.00749,1211.262337,1220.525391,6673250,RELIANCE
19-02-2025,1214.648813,1227.846104,1212.706618,1222.567139,6217338,RELIANCE
20-02-2025,1219.081045,1234.419808,1217.138851,1228.095093,7795582,RELIANCE
21-02-2025,1223.812143,1235.06724,1217.288272,1223.264404,6904025,RELIANCE
24-02-2025,1211.71055,1218.383848,1205.684568,1209.718506,7172498,RELIANCE
25-02-2025,1206.182603,1216.142823,1196.720394,1199.210449,11552182,RELIANCE
27-02-2025,1207.975494,1210.166694,1195.873803,1202.298096,11509215,RELIANCE
28-02-2025,1197.218394,1212.507307,1188.553051,1195.325928,23007298,RELIANCE
03-03-2025,1199.210417,1201.650622,1151.401364,1166.590698,17944938,RELIANCE
04-03-2025,1157.576688,1169.329796,1154.937327,1157.277954,11377373,RELIANCE
05-03-2025,1156.381565,1178.294049,1152.397477,1170.923462,8664095,RELIANCE
06-03-2025,1192.238355,1209.120879,1180.435518,1204.788208,14468014,RELIANCE
07-03-2025,1211.162776,1249.808479,1207.178688,1244.828369,16474965,RELIANCE
10-03-2025,1240.047354,1252.995639,1230.485567,1233.473633,11931051,RELIANCE
11-03-2025,1235.067248,1244.529457,1224.858023,1242.338257,10089838,RELIANCE
12-03-2025,1252.995611,1257.97572,1239.051303,1252.049438,11977555,RELIANCE
13-03-2025,1255.037605,1259.121271,1238.901975,1242.935913,9505270,RELIANCE
17-03-2025,1237.208674,1252.398009,1228.194627,1233.921753,16640917,RELIANCE
18-03-2025,1233.921753,1233.921753,1233.921753,1233.921753,0,RELIANCE
19-03-2025,1236.113133,1248.264553,1233.872084,1242.188843,16162399,RELIANCE
20-03-2025,1246.870089,1267.935979,1245.077323,1264.101318,15971477,RELIANCE
21-03-2025,1269.927978,1275.904109,1265.047446,1271.272583,21780769,RELIANCE
24-03-2025,1285.864347,1300.804676,1279.141198,1296.920166,20299319,RELIANCE
25-03-2025,1302.497915,1302.497915,1277.497787,1280.336426,13713899,RELIANCE
26-03-2025,1285.864386,1288.653296,1263.702897,1267.98584,12074747,RELIANCE
27-03-2025,1273.065506,1279.888232,1266.24278,1273.115234,15028056,RELIANCE
28-03-2025,1274.90812,1290.595466,1263.951878,1270.027588,18147129,RELIANCE
01-04-2025,1259.569329,1272.816469,1244.330266,1247.617065,12099648,RELIANCE
02-04-2025,1242.587319,1250.555495,1238.951814,1246.172974,10142590,RELIANCE
03-04-2025,1228.145018,1246.820432,1228.145018,1243.732666,7434366,RELIANCE
04-04-2025,1236.162816,1240.495487,1188.403612,1199.907593,17908652,RELIANCE
07-04-2025,1127.696009,1166.590715,1110.415052,1161.062744,22156106,RELIANCE
08-04-2025,1167.337816,1191.839934,1158.672473,1177.497192,19555040,RELIANCE
09-04-2025,1164.847719,1185.067014,1163.353686,1180.634644,10223104,RELIANCE
11-04-2025,1190.395702,1217.786306,1190.395702,1214.100952,11224242,RELIANCE
15-04-2025,1246.023534,1246.023534,1232.178804,1235.16687,13378535,RELIANCE
16-04-2025,1229.19073,1235.963728,1224.111042,1234.370117,8248464,RELIANCE
17-04-2025,1235.26645,1275.107331,1222.716597,1269.430054,15398401,RELIANCE
21-04-2025,1264.947876,1295.724978,1261.95981,1290.346436,10429964,RELIANCE
22-04-2025,1294.828641,1298.713151,1281.183188,1286.063599,13051707,RELIANCE
23-04-2025,1291.840547,1300.804745,1280.286716,1294.828613,10480888,RELIANCE
24-04-2025,1287.258887,1299.310729,1285.167265,1296.422241,10468940,RELIANCE
25-04-2025,1298.314695,1319.928324,1282.975931,1295.227051,14431012,RELIANCE
28-04-2025,1334.669498,1369.131835,1314.948213,1363.35498,31104496,RELIANCE
29-04-2025,1365.546175,1405.287477,1364.550153,1394.131958,32538970,RELIANCE
30-04-2025,1396.422823,1406.781476,1363.554097,1399.410889,25480745,RELIANCE
02-05-2025,1408.375123,1421.024554,1403.494591,1414.1521,13007841,RELIANCE
05-05-2025,1425.307468,1433.773655,1421.223802,1425.606323,12685649,RELIANCE
06-05-2025,1425.307479,1426.303501,1404.988605,1415.247681,14084117,RELIANCE
07-05-2025,1415.247612,1418.733689,1397.119939,1400.40686,13440169,RELIANCE
08-05-2025,1398.514466,1415.148106,1392.438756,1401.402954,16106175,RELIANCE
09-05-2025,1379.988467,1389.25152,1369.032225,1371.721436,13668904,RELIANCE
12-05-2025,1394.430722,1433.275577,1394.430722,1430.785522,10674081,RELIANCE
13-05-2025,1427.797477,1441.94094,1406.781438,1410.068237,11407896,RELIANCE
14-05-2025,1414.351244,1424.211886,1409.869145,1418.733765,5570160,RELIANCE
15-05-2025,1419.331367,1455.586593,1407.080248,1448.415161,20177211,RELIANCE
16-05-2025,1447.419102,1455.188122,1441.54267,1450.606445,9036695,RELIANCE
19-05-2025,1446.323457,1448.813511,1432.478727,1435.068481,6195791,RELIANCE
20-05-2025,1432.478736,1439.251734,1416.144073,1418.932861,11270560,RELIANCE
21-05-2025,1418.235683,1430.48668,1412.458707,1423.514526,6136364,RELIANCE
22-05-2025,1415.546444,1418.136198,1391.343182,1403.793457,12134466,RELIANCE
23-05-2025,1401.00455,1428.096422,1401.00455,1421.124268,6474883,RELIANCE
26-05-2025,1426.303497,1435.267695,1419.430921,1429.092407,4842944,RELIANCE
27-05-2025,1420.426959,1431.283623,1408.275539,1416.442871,12640414,RELIANCE
28-05-2025,1414.450851,1416.940906,1405.08822,1407.279541,5944611,RELIANCE
29-05-2025,1406.482636,1414.351234,1402.996559,1412.160034,13771917,RELIANCE
30-05-2025,1412.359193,1424.909045,1404.092161,1415.247681,13788484,RELIANCE
02-06-2025,1406.482683,1411.861226,1390.04832,1408.076294,8098668,RELIANCE
03-06-2025,1416.642154,1420.825398,1397.817314,1399.908936,11252626,RELIANCE
04-06-2025,1409.072238,1420.02848,1400.506474,1417.83728,8126827,RELIANCE
05-06-2025,1422.319369,1448.913107,1417.936848,1436.662109,13716817,RELIANCE
06-06-2025,1435.267636,1445.725866,1431.283548,1437.75769,8182161,RELIANCE
09-06-2025,1451.204075,1451.702086,1439.550666,1443.036743,7885125,RELIANCE
10-06-2025,1444.23184,1448.11635,1430.287533,1432.777588,7913181,RELIANCE
11-06-2025,1440.048587,1462.757814,1437.359255,1443.13623,8195700,RELIANCE
12-06-2025,1447.71792,1451.203997,1428.693925,1435.865234,8828114,RELIANCE
13-06-2025,1418.335338,1429.789592,1408.673974,1422.219849,9757276,RELIANCE
16-06-2025,1421.22378,1436.662121,1418.733726,1432.080444,8458093,RELIANCE
17-06-2025,1442.239809,1442.239809,1420.12817,1425.506592,10366599,RELIANCE
18-06-2025,1424.311433,1437.060563,1420.02849,1424.411011,6681735,RELIANCE
19-06-2025,1424.411045,1434.17211,1420.028524,1427.598389,10007230,RELIANCE
20-06-2025,1425.307505,1465.148386,1422.419017,1460.367432,29010635,RELIANCE
23-06-2025,1447.219951,1457.977037,1436.263709,1451.004883,5989078,RELIANCE
24-06-2025,1459.17215,1469.132369,1437.359245,1445.028687,16402744,RELIANCE
25-06-2025,1458.176214,1466.542823,1454.690137,1461.463135,7525851,RELIANCE
26-06-2025,1463.255836,1492.837761,1459.271748,1489.351685,14657893,RELIANCE
27-06-2025,1493.435353,1515.945425,1490.945298,1509.371704,11117052,RELIANCE
30-06-2025,1507.778179,1518.734421,1490.048938,1494.630615,8409527,RELIANCE
01-07-2025,1494.630608,1525.308134,1494.132597,1522.320068,10368523,RELIANCE
02-07-2025,1522.320088,1523.913699,1502.698381,1512.758301,6361002,RELIANCE
03-07-2025,1514.750273,1525.806093,1506.981253,1511.762207,11283291,RELIANCE
04-07-2025,1517.937566,1523.913698,1511.164568,1521.224487,6603501,RELIANCE
07-07-2025,1520.527168,1538.654841,1518.933557,1535.36792,7251074,RELIANCE
08-07-2025,1529.889788,1538.754408,1524.112811,1531.483398,7171261,RELIANCE
09-07-2025,1530.586938,1544.830101,1504.092777,1512.957397,8870660,RELIANCE
10-07-2025,1513.654606,1518.634716,1501.503186,1511.164551,10047129,RELIANCE
11-07-2025,1505.985294,1508.97336,1484.371665,1489.252075,7234991,RELIANCE
14-07-2025,1486.263916,1494.032936,1473.216053,1477.797729,10311846,RELIANCE
15-07-2025,1480.287834,1490.546909,1476.503023,1479.491089,8132454,RELIANCE
16-07-2025,1467.140333,1485.068728,1465.6463,1479.690186,10409983,RELIANCE
17-07-2025,1481.483097,1483.674297,1468.036801,1470.526855,11854613,RELIANCE
18-07-2025,1478.89346,1478.89346,1463.255842,1470.128418,10296318,RELIANCE
21-07-2025,1459.172217,1470.128459,1417.438871,1422.916992,22442744,RELIANCE
22-07-2025,1421.721829,1426.203928,1405.088188,1407.179932,20396320,RELIANCE
23-07-2025,1420.327316,1420.327316,1408.773486,1418.932861,8354596,RELIANCE
24-07-2025,1413.554299,1417.339231,1390.446638,1397.319214,14740507,RELIANCE
25-07-2025,1393.335127,1395.426749,1378.593954,1386.163696,11854722,RELIANCE
28-07-2025,1386.761454,1402.199795,1379.490445,1382.080078,7748361,RELIANCE
29-07-2025,1377.498442,1414.550412,1377.498442,1411.462769,10750072,RELIANCE
30-07-2025,1412.458777,1417.638164,1395.72568,1404.490601,7209849,RELIANCE
31-07-2025,1382.578056,1397.020374,1376.701502,1384.669678,17065827,RELIANCE
