symbol,date,open,high,low,close,volume
NIFTYFMCG,2025-02-01,56818.1,59302.55,56051.95,58396.05,67488936
NIFTYFMCG,2025-02-03,58276.3,58475.1,57110.3,57419.55,57197349
NIFTYFMCG,2025-02-04,57701.85,57793.7,56859.65,57274.7,80858566
NIFTYFMCG,2025-02-05,57339.1,57392.25,56311.5,56383.75,46439258
NIFTYFMCG,2025-02-06,56592.9,56607.35,55646.5,55841.8,36042268
NIFTYFMCG,2025-02-07,55904.0,56140.65,54822.05,55113.3,83872090
NIFTYFMCG,2025-02-10,55081.1,55513.2,54657.2,54856.65,37835410
NIFTYFMCG,2025-02-11,55012.1,55117.2,53505.6,53794.25,35090901
NIFTYFMCG,2025-02-12,53741.8,53962.2,53114.1,53739.0,33390946
NIFTYFMCG,2025-02-13,53713.65,53944.9,53221.1,53314.75,31337628
NIFTYFMCG,2025-02-14,53444.7,53912.6,52993.35,53138.55,40157258
NIFTYFMCG,2025-02-17,53011.75,53080.1,52644.75,52945.0,34029825
NIFTYFMCG,2025-02-18,52897.55,53104.0,52383.85,52480.5,29869934
NIFTYFMCG,2025-02-19,52346.7,52606.6,52096.2,52360.45,29099295
NIFTYFMCG,2025-02-20,52035.25,52379.15,51905.3,52337.3,39892555
NIFTYFMCG,2025-02-21,52362.4,52443.5,51893.25,52098.15,33709269
NIFTYFMCG,2025-02-24,51753.75,52340.2,51729.5,52285.8,32022246
NIFTYFMCG,2025-02-25,52223.9,52645.4,52158.9,52453.35,37630751
NIFTYFMCG,2025-02-27,52453.35,52579.1,51875.35,52055.15,49597626
NIFTYFMCG,2025-02-28,51796.65,51918.2,50546.85,50689.0,104625214
NIFTYFMCG,2025-03-03,50739.75,50856.8,50287.9,50786.65,48125114
NIFTYFMCG,2025-03-04,50494.3,50602.6,50199.35,50524.25,44247901
NIFTYFMCG,2025-03-05,50397.3,51613.95,50397.3,51279.1,43378706
NIFTYFMCG,2025-03-06,51597.55,51966.0,51108.95,51890.3,43159345
NIFTYFMCG,2025-03-07,51804.95,52005.2,51533.75,51891.8,30209572
NIFTYFMCG,2025-03-10,51789.6,52426.65,51545.55,52006.4,31581177
NIFTYFMCG,2025-03-11,51670.3,52224.6,51612.0,51951.45,27468124
NIFTYFMCG,2025-03-12,51973.9,52097.1,51663.95,51957.25,35874873
NIFTYFMCG,2025-03-13,52047.25,52327.6,51781.75,51879.25,23989215
NIFTYFMCG,2025-03-17,51777.15,52280.65,51545.35,51773.15,23492842
NIFTYFMCG,2025-03-18,52075.0,52658.6,51949.05,52475.0,40401363
NIFTYFMCG,2025-03-19,52612.35,52677.2,52151.9,52184.1,37829574
NIFTYFMCG,2025-03-20,52443.45,53035.4,52214.55,52857.9,41822874
NIFTYFMCG,2025-03-21,53066.25,53096.15,52670.6,52986.05,49947089
NIFTYFMCG,2025-03-24,53185.05,53349.3,53014.85,53232.75,28876469
NIFTYFMCG,2025-03-25,53307.1,53601.65,52990.1,53131.3,41262384
NIFTYFMCG,2025-03-26,53229.45,53291.55,52872.3,52988.5,32830478
NIFTYFMCG,2025-03-27,53002.55,53475.05,52649.2,53276.6,49669394
NIFTYFMCG,2025-03-28,53198.8,54150.9,53198.8,53589.8,31816627
NIFTYFMCG,2025-04-01,53615.15,54029.9,52982.8,53101.75,31552235
NIFTYFMCG,2025-04-02,53286.6,53738.45,52851.5,53702.6,32284297
NIFTYFMCG,2025-04-03,53330.25,53861.8,53283.35,53806.75,33550548
NIFTYFMCG,2025-04-04,53603.7,54223.35,53310.0,53830.7,41429568
NIFTYFMCG,2025-04-07,51201.9,53395.45,51201.9,53241.15,57406167
NIFTYFMCG,2025-04-08,53800.05,54531.4,53557.35,54300.25,37484968
NIFTYFMCG,2025-04-09,54365.25,55412.2,54280.85,55264.75,47464668
NIFTYFMCG,2025-04-11,55939.55,55960.5,55234.15,55741.1,32974784
NIFTYFMCG,2025-04-15,56620.05,56620.5,55537.15,55896.95,34312948
NIFTYFMCG,2025-04-16,55694.65,56435.95,55694.65,56345.6,29269874
NIFTYFMCG,2025-04-17,56303.15,56728.3,56008.65,56674.2,43565727
NIFTYFMCG,2025-04-21,56768.35,56789.75,56084.8,56130.2,44003006
NIFTYFMCG,2025-04-22,56471.0,57282.2,56263.55,57193.8,50627730
NIFTYFMCG,2025-04-23,57436.35,57559.25,57128.75,57497.9,41172406
NIFTYFMCG,2025-04-24,57582.65,58048.2,56784.45,56887.55,61487978
NIFTYFMCG,2025-04-25,56926.9,57121.8,55976.95,56532.35,43830027
NIFTYFMCG,2025-04-28,56432.95,56767.1,56313.35,56620.3,21197824
NIFTYFMCG,2025-04-29,56693.8,56744.5,56246.3,56474.5,27957805
NIFTYFMCG,2025-04-30,56492.0,56826.25,56150.3,56445.35,45406604
NIFTYFMCG,2025-05-02,56242.15,56588.3,55875.8,56252.25,34106704
NIFTYFMCG,2025-05-05,56417.95,57047.95,56360.55,56936.2,40088219
NIFTYFMCG,2025-05-06,56943.45,57197.7,56715.55,56883.4,33359752
NIFTYFMCG,2025-05-07,56501.65,56756.6,56302.25,56590.25,33549625
NIFTYFMCG,2025-05-08,56410.4,56487.3,55805.6,56020.7,54569531
NIFTYFMCG,2025-05-09,55203.2,55703.7,55038.5,55633.0,32081589
NIFTYFMCG,2025-05-12,56498.15,57160.7,56354.8,57101.4,24575676
NIFTYFMCG,2025-05-13,57061.3,57363.6,56208.8,56334.15,33895182
NIFTYFMCG,2025-05-14,56340.4,56596.95,56040.7,56351.7,31785374
NIFTYFMCG,2025-05-15,56410.15,56939.55,56063.3,56685.95,50649019
NIFTYFMCG,2025-05-16,56909.8,57090.45,56590.9,57061.8,39466098
NIFTYFMCG,2025-05-19,57038.35,57370.75,56805.85,56955.7,24492347
NIFTYFMCG,2025-05-20,57209.65,57229.05,56142.65,56206.25,32403462
NIFTYFMCG,2025-05-21,56369.4,56753.5,56235.2,56413.15,25959260
NIFTYFMCG,2025-05-22,56326.9,56334.0,55305.2,55598.05,45625041
NIFTYFMCG,2025-05-23,56022.0,56679.75,55789.85,56502.05,39852658
NIFTYFMCG,2025-05-26,56678.5,57084.95,56614.7,57049.7,27746279
NIFTYFMCG,2025-05-27,57133.55,57204.1,56236.85,56547.6,49922316
NIFTYFMCG,2025-05-28,55890.7,55970.8,55618.35,55703.85,445023829
NIFTYFMCG,2025-05-29,55846.7,55881.4,55309.2,55630.45,38317324
NIFTYFMCG,2025-05-30,55608.4,55736.85,55201.8,55283.0,62611603
NIFTYFMCG,2025-06-02,55350.15,55827.6,55348.15,55732.55,32739373
NIFTYFMCG,2025-06-03,55785.7,55983.3,55336.7,55460.8,32296923
NIFTYFMCG,2025-06-04,55542.95,55678.65,55279.5,55530.55,32476047
NIFTYFMCG,2025-06-05,55660.3,55854.9,55323.2,55632.45,39726362
NIFTYFMCG,2025-06-06,55737.85,55842.05,55564.15,55802.7,23360640
NIFTYFMCG,2025-06-09,55974.15,56079.25,55686.25,56026.1,22902836
NIFTYFMCG,2025-06-10,56178.2,56331.8,55952.85,56198.8,32149313
NIFTYFMCG,2025-06-11,56128.8,56208.4,55749.25,55820.6,53820344
NIFTYFMCG,2025-06-12,56019.4,56020.25,55005.15,55104.1,44598708
NIFTYFMCG,2025-06-13,54373.6,54688.6,54349.15,54527.15,35215936
NIFTYFMCG,2025-06-16,54534.7,54908.55,54414.45,54873.3,24231598
NIFTYFMCG,2025-06-17,54842.0,54932.05,54540.05,54708.75,27708736
NIFTYFMCG,2025-06-18,54647.15,54804.8,54284.3,54452.4,23725134
NIFTYFMCG,2025-06-19,54418.7,54603.75,54158.35,54283.5,37492090
NIFTYFMCG,2025-06-20,54316.9,54690.05,54265.7,54630.95,65625297
NIFTYFMCG,2025-06-23,54395.3,54459.1,54066.05,54226.85,35880282
NIFTYFMCG,2025-06-24,54597.0,54792.85,54303.3,54346.3,35790486
NIFTYFMCG,2025-06-25,54575.25,54892.35,54518.45,54747.25,32351637
NIFTYFMCG,2025-06-26,54882.8,55165.9,54709.2,55118.8,39070682
NIFTYFMCG,2025-06-27,55246.5,55298.35,55044.75,55109.0,47475435
NIFTYFMCG,2025-06-30,55203.5,55268.15,54698.15,54883.9,35321102
NIFTYFMCG,2025-07-01,54997.5,55022.05,54396.95,54502.95,30240121
NIFTYFMCG,2025-07-02,54620.6,54643.5,54293.9,54439.7,35527549
NIFTYFMCG,2025-07-03,54570.95,54802.9,54379.5,54515.75,30799841
NIFTYFMCG,2025-07-04,54699.2,54799.35,54550.1,54735.6,26379915
NIFTYFMCG,2025-07-07,54874.0,55691.75,54859.95,55652.85,42908041
NIFTYFMCG,2025-07-08,55624.35,55753.0,55283.0,55504.0,25320355
NIFTYFMCG,2025-07-09,55526.4,56028.15,55523.45,55946.2,39075117
NIFTYFMCG,2025-07-10,56026.6,56074.85,55576.7,55628.2,20527340
NIFTYFMCG,2025-07-11,56023.35,56349.9,55792.4,55910.25,35178264
NIFTYFMCG,2025-07-14,55903.7,56080.55,55743.0,56025.6,28029286
NIFTYFMCG,2025-07-15,56170.6,56465.8,56033.35,56429.05,24354825
NIFTYFMCG,2025-07-16,56452.9,56791.5,56286.05,56685.55,41903133
NIFTYFMCG,2025-07-17,56751.2,57017.15,56665.4,56843.05,35508604
NIFTYFMCG,2025-07-18,56943.35,56943.35,56388.2,56506.9,25112625
NIFTYFMCG,2025-07-21,56496.85,56541.8,56086.55,56222.7,19487274
NIFTYFMCG,2025-07-22,56286.8,56288.55,55939.35,56003.95,24523884
NIFTYFMCG,2025-07-23,56163.75,56221.3,55586.65,55710.35,31672005
NIFTYFMCG,2025-07-24,55859.6,56015.5,55020.95,55085.85,34284237
